NumOfProducts,HasCrCard,IsActiveMember,Gender_Male,Geography_Germany,Geography_Spain,normalizedCreditScore,normalizedAge,normalizedTenure,normalizedBalance,normalizedEstimatedSalary,Exited
1,1,0,0,0,1,-0.194602950668185,0.007525681923179976,0.6810321019306058,0.9469715018460589,0.7183290935873391,1
3,1,0,0,0,0,-1.108508089015076,0.24092570884360787,-0.6961135218841455,0.472244358196699,-0.7489661347660502,1
2,1,1,1,0,0,-2.2925241193300496,2.0098338135204306,0.6869127170731552,-1.2256990433614838,1.1056215446358433,0
2,0,0,0,0,1,1.5058678088184005,-1.5180424183413919,-0.6961135218841455,1.123632551813207,0.44059999973897984,0
1,0,1,1,0,1,-0.5641005443960136,2.0098338135204306,0.6869127170731552,0.7281422653404189,-1.2135651243732761,0
2,1,0,0,1,0,0.1707382209951034,0.007525681923179976,-0.35035696214482037,0.1168235256540854,0.3173656738154834,0
1,1,0,1,0,1,0.7917287269594276,-1.0413023870087132,-1.387626641362796,-1.2256990433614838,-1.0389298679746473,0
1,0,1,0,1,0,1.0918741381755177,-1.2319983995417847,-0.004600402405495207,1.2608144975777986,0.6073309518114937,1
2,0,1,0,0,0,0.35703537278440073,-0.5645623556760345,0.34115615733383,-1.2256990433614838,1.5071752625386772,0
2,1,0,1,1,0,0.9366265116844367,-0.27851833687642724,1.0326692768124803,0.6493760348366392,1.1947312823106537,0
2,0,0,0,0,0,-1.319638993319275,3.2493578949853954,0.6869127170731552,-1.2256990433614838,0.5351584874767747,1
2,0,0,0,1,0,0.7578403525210767,0.86256984425846,1.5569028681419035,0.29004312652681874,0.21488569132596236,1
1,0,1,1,0,1,-0.8780038742495913,1.5818067469582449,0.9456022128908174,0.544879246382779,0.7117443349142527,1
1,1,1,0,0,0,0.6217840226190311,1.2175496258861935,1.510232121840736,-1.2256990433614838,-1.2310490774547742,1
1,0,1,1,1,0,0.33633568925225654,-0.373866343142963,-0.004600402405495207,1.0976329354812937,-1.2747246312791851,0
1,1,0,0,1,0,-2.2614745940318333,0.5796137195223945,-0.6961135218841455,0.5408032512924116,-0.9921677476278111,1
1,1,0,1,0,1,-1.0091437403371126,0.4842657132558587,-0.35035696214482037,-1.2256990433614838,-1.5530641935102238,0
1,1,1,0,0,0,-1.554548867231478,0.38355225202626386,-1.387626641362796,-1.2256990433614838,-0.3136926182420583,1
1,1,1,0,0,0,-1.9180289788046678,1.1787456598500674,-0.22651277923979718,0.9128859591476,-0.3473120250051708,1
2,1,1,0,0,0,-1.4334872527460676,-0.5645623556760345,0.34115615733383,0.724573652838746,-0.28559565810812776,0
2,1,0,0,0,0,0.9469763534505088,-1.3273464058083204,-0.35035696214482037,0.891750310768773,0.5186327916002738,0
2,1,0,1,0,0,-1.371388202149635,0.2935697007227872,0.6869127170731552,1.1948390807774685,0.3350810667793901,0
1,0,1,0,0,0,0.615799900432643,1.777198300579675,-0.22589695018039677,-1.2256990433614838,1.3091906728663203,1
2,0,1,0,0,0,0.3008910764504631,-0.9812198945632222,-0.5682316372633076,-1.2256990433614838,0.5299320325941232,1
3,0,1,0,0,1,-0.358009847245698,0.11793301504911385,1.0811938670037429,-1.2256990433614838,-0.3682499096260433,1
1,1,0,1,1,0,-0.6446714701945224,-0.24571212581562418,-1.387626641362796,0.7794207378150101,0.869888868659954,1
1,1,1,0,1,0,-1.1333418415299776,0.007525681923179976,1.3784258365518056,0.37888911880442316,1.733622679113069,1
2,1,1,1,1,0,1.4334189164558961,0.007525681923179976,0.6869127170731552,0.7749494921661206,0.4226081352215838,0
1,1,0,1,0,0,-2.0611519291636404,-0.15909380011345398,1.1258912111918518,1.3928865525812144,0.21831495074923363,1
2,0,0,0,0,0,-0.4892684190230125,0.2231875642015268,1.7241823962911307,-1.2256990433614838,1.0548718907355683,1
1,1,1,1,0,0,0.9262766699183647,-0.27851833687642724,-0.35035696214482037,1.5370955607024641,-0.23693805574582733,0
2,0,1,1,0,0,0.11898901216474307,-0.755258368209106,-0.6961135218841455,-1.2256990433614838,-1.2584785368228166,0
1,1,1,1,0,1,0.4191344233808331,-1.7087384308744635,-0.6961135218841455,0.4251158410724557,0.07897486001182784,0
2,0,0,1,0,0,-0.43990244320314875,-0.18317033060989152,-0.004600402405495207,1.1157664105403202,1.051751844905086,0
1,1,0,1,0,0,1.9836347065738902,-1.0628028120634077,1.5435075055735563,-1.2256990433614838,-1.5204590997601588,1
2,1,0,0,0,0,-1.5266358286407162,-1.0413023870087132,-0.004600402405495207,-1.2256990433614838,0.4488136392183388,0
1,1,0,0,0,0,0.5019331575094097,0.38891770698932293,-0.6961135218841455,0.0687208216501289,1.7261541217762897,1
2,1,1,1,0,1,0.08793948686652685,-0.6599103619425702,-0.6961135218841455,0.49873141586949576,0.04016903455368121,0
2,1,0,0,0,1,-0.8642459556121037,0.19822169445625146,-1.387626641362796,-1.2256990433614838,-1.6812944821223104,0
1,0,1,1,0,1,-1.7414536594188386,-0.27851833687642724,-1.4667667626792227,-1.2256990433614838,0.7904667652790407,1
1,0,0,0,0,0,1.9664271618144962,1.2374991069395407,-0.06232232455543639,-1.2256990433614838,1.4428992415344126,1
1,0,1,0,1,0,-0.5020014937995813,1.3423977696546805,-0.004600402405495207,0.3492736097818495,-0.9575376859162362,1
1,0,0,0,0,0,-2.4125359972614833,-0.5970222021890614,0.28230225309676915,0.7355981846158781,-0.5918408239730459,1
1,1,0,0,1,0,-1.644009975557613,1.2118328536689091,-1.387626641362796,0.8651280242149348,-1.0277790523568378,1
1,1,0,1,0,0,-0.16045671551920285,-1.136650393275249,-0.6961135218841455,0.8099107077089851,1.0746440372969723,0
2,1,0,1,0,0,-1.1011320290607969,0.1627705886197167,1.1412701120194275,0.731047028030625,-0.047740079316349715,1
1,1,0,1,1,0,-1.919929815751455,-1.4226944120748561,0.34115615733383,1.2746550917485957,1.5868714046393924,0
1,1,1,1,0,0,-0.49165165203350913,0.38891770698932293,-0.004600402405495207,0.8229584371512373,-1.4018907652325578,0
2,1,0,0,0,1,1.3195706570291033,0.7703097320554659,0.34115615733383,0.8145507373746605,0.4275448043254322,0
2,0,0,0,0,0,-1.4334872527460676,-0.755258368209106,0.6869127170731552,-1.2256990433614838,-0.8829811326067416,0
4,1,0,0,1,0,-0.5020014937995813,0.38891770698932293,-1.0418700816234707,0.5956538800317464,0.26098999419234287,1
1,1,1,0,0,0,1.588666542946977,1.056353750855073,-0.35035696214482037,-1.2256990433614838,-1.592055898270685,1
2,1,1,0,0,0,0.698580151064779,0.007525681923179976,-0.6961135218841455,-1.2256990433614838,0.7867860289592881,0
1,1,0,1,0,1,1.0090754040469412,-0.27851833687642724,-0.35035696214482037,1.0433261090512276,-0.31209223970270755,0
2,0,1,0,0,0,-1.6449600669713444,1.2381049422956607,-0.539453360722574,-1.2256990433614838,1.3399474339999669,1
1,1,0,0,0,0,-0.46248100109083784,0.02137299884845277,-0.7086670110685933,-1.2256990433614838,-0.8620520106404357,1
1,1,0,0,0,1,-0.24325544964777943,-0.373866343142963,0.6869127170731552,-1.2256990433614838,1.523402751676666,0
1,0,0,0,1,0,0.7741355330934458,0.573890006970051,1.0430471087070612,0.6394405028356827,1.2813510934945513,1
1,1,0,1,1,0,-0.8907054791456239,1.2514716446831946,-0.004600402405495207,0.36298751625657283,1.2956734559737102,1
3,0,0,0,0,0,-2.1599228514838007,1.008413344221324,1.2440722908836415,1.0268490841542803,1.0871546029383743,1
1,0,0,1,0,1,-0.6882986455888784,-0.6599103619425702,1.3784258365518056,0.14518330491151898,1.2003132255874573,0
1,0,1,0,0,0,0.37773505631654486,3.1540098887188597,1.3784258365518056,-1.2256990433614838,-0.5264661957006597,0
1,0,1,0,1,0,-0.11905734845491457,-0.18317033060989152,-0.004600402405495207,1.198291816748166,-0.8775633334472296,0
1,1,0,0,1,0,-0.7771757475064089,0.5786345415942344,1.379609420789064,0.7738293307661324,-0.6362582047660275,1
2,0,1,0,0,0,-0.056958297858482144,-0.08782232434335577,-0.004600402405495207,0.3999429068246001,-1.6641567234355688,0
2,1,0,1,0,1,-1.060892949167473,-0.08782232434335577,-1.733383201102121,1.6280456555005571,-1.0723613646433272,0
2,1,0,1,0,1,2.044059580654148,-0.373866343142963,-0.004600402405495207,0.6983119920695636,-0.2677088180047618,0
1,1,1,1,1,0,1.2474095969712065,1.3929045343867863,0.8801167410439114,0.6843782047196836,1.4369766200145242,1
2,1,1,0,0,1,2.0647592641862924,0.5796137195223945,-0.35035696214482037,0.6069748408090826,0.1561862357607417,0
3,1,0,0,1,0,-0.005209089028121789,0.5796137195223945,1.3784258365518056,1.216318069954878,0.8820748189138478,1
1,0,1,0,0,0,1.3307199641164882,1.0017459515632055,1.5143704815239203,1.1107588298457147,-1.1379678606843713,1
2,0,1,1,0,1,-0.7917970632495992,-0.27851833687642724,-1.387626641362796,-1.2256990433614838,-0.49378134610788127,0
2,1,1,0,0,1,-0.9987938985710406,-1.136650393275249,-0.35035696214482037,-1.2256990433614838,0.6081857531680686,0
2,1,1,0,0,1,-0.4192027596710046,-0.18317033060989152,1.7241823962911307,1.023939628848122,0.5122054365668248,0
3,1,1,1,0,0,-1.9208503068023925,0.26381334823106645,1.0326692768124803,-0.017977735014839097,1.4978679169031548,1
1,1,1,1,0,0,2.0647592641862924,-1.899434443407535,1.0326692768124803,-1.2256990433614838,-0.5483667420110676,0
2,0,1,1,0,0,-0.470951968501365,0.19822169445625146,1.7241823962911307,-1.2256990433614838,-0.0503145406960477,0
1,1,0,0,0,0,0.4447102086731584,1.139653684077131,1.1081860586129895,-1.2256990433614838,0.7030838737848726,1
3,1,1,0,0,0,1.089561481758308,1.0735430519088114,-1.031481272198954,0.3252258994773419,-0.5526395059618087,1
1,0,0,1,1,0,0.015490594504022353,-0.27851833687642724,1.3784258365518056,1.1937117287458163,-0.48263467382081154,0
2,1,0,0,0,1,-2.313223802862194,0.007525681923179976,1.3784258365518056,-1.2256990433614838,-1.247396722327855,0
3,1,0,0,0,0,-1.205790733892482,1.533093782187752,1.0326692768124803,0.6490527665614271,0.38184023114106314,1
1,1,0,0,0,0,0.3990796581244501,-0.8476357168951437,-0.17209249547684488,-0.27472584749233964,0.4195941939520581,1
2,1,1,1,1,0,-0.7193481708870947,0.19822169445625146,-1.0418700816234707,0.8243973576147253,-0.9720105370377081,0
2,1,0,1,0,0,0.028435562177955953,0.05738594470103375,0.4865427144872594,0.7920522187904043,0.1802977441425716,1
2,1,0,0,0,0,0.9852275740082385,-1.3151970009233107,-1.4994951324408246,-1.0580578595724224,0.2336849504902117,1
1,1,0,1,0,0,0.025840436270094424,0.6749617257889302,-1.733383201102121,0.6904484151459096,-0.38004529603932874,1
1,1,0,0,0,0,-0.24325544964777943,-0.6599103619425702,-1.387626641362796,-1.2256990433614838,0.11728303667369329,0
1,1,0,1,0,1,-1.764682189260374,0.7703097320554659,1.0326692768124803,-0.01711596077693288,-1.2905276757240496,1
2,1,1,0,0,1,-1.0919424744656892,3.344705901251931,-0.6961135218841455,-1.2256990433614838,1.0645029216097954,0
1,1,0,0,0,0,0.9166596311670996,-0.16859721966932711,-0.004600402405495207,0.5820040611342147,-0.12387075522253446,1
2,1,1,1,0,0,0.3259858474861845,0.10287368818971572,-0.35035696214482037,-1.2256990433614838,0.7066405771137826,0
1,1,1,0,1,0,1.4955179670523284,-0.5645623556760345,1.3784258365518056,0.4499865026544461,0.36075414568382774,1
1,1,1,0,1,0,0.48123347397726557,-0.08782232434335577,0.34115615733383,0.8993669088069026,-1.6122099789941446,1
1,0,0,1,1,0,0.6054315751701304,-1.6133904246079276,-1.733383201102121,0.5845665955782869,0.9585190295721985,0
1,1,1,0,1,0,-0.5537507026299415,-0.373866343142963,1.0326692768124803,0.8754812778741213,1.6126806327428127,0
1,1,0,0,0,0,2.0638128259714654,0.18134531992094988,1.3784258365518056,0.4226160016047328,1.1220432386502812,1
2,1,0,1,1,0,-0.7175618630520196,1.1818937995900303,0.07415706291007362,0.39845406233451813,1.2393895088805198,1
1,0,0,0,1,0,0.37773505631654486,0.7703097320554659,-1.387626641362796,0.2362891839255293,1.0213587532211066,1
2,1,1,1,1,0,2.0647592641862924,0.007525681923179976,-0.6961135218841455,0.7704703754148292,0.35251720608612425,0
2,0,1,0,0,0,-0.6365494367585182,-1.7087384308744635,-0.6961135218841455,-1.2256990433614838,-0.7738640701777448,0
4,1,0,0,0,0,-0.4309609564127878,-0.005195818315210196,1.3784258365518056,0.9627325217325222,-0.4054129797605924,1
4,0,1,1,0,0,1.9819605300577159,0.4842657132558587,-0.6961135218841455,1.038175453344488,0.4940748146282436,1
3,1,1,0,0,0,0.543332524573698,1.1517017571216088,-0.6961135218841455,-1.2256990433614838,-0.396660888641084,1
2,0,1,0,0,0,1.7853135365023465,0.4842657132558587,-1.387626641362796,-1.2256990433614838,1.4325921053627146,0
1,0,1,1,0,0,-0.005209089028121789,-0.46921434940949874,-0.35035696214482037,0.4732711142356929,0.7457536511474109,0
1,0,0,1,0,1,-1.2368402591906982,-1.136650393275249,1.0326692768124803,0.8991247380761911,-1.615076936839386,0
1,1,0,1,0,0,-1.1436916832960495,0.8656577383220017,-1.0418700816234707,0.5268620064142107,-0.19828854973836446,1
1,1,1,1,1,0,-1.19544089212641,-1.8040864371409993,1.3784258365518056,0.9359576080156484,0.3254862867029451,0
2,0,0,1,0,1,0.005140752737950283,0.5796137195223945,-0.35035696214482037,-1.2256990433614838,1.615402573433582,0
1,1,1,1,0,1,0.4501839486790493,0.007525681923179976,-1.733383201102121,0.4898945081400097,0.03786267060054665,0
1,0,0,1,1,0,0.8098476867663339,1.1252024082572025,0.21632462777102207,1.0247229186680082,-0.13618681802929938,1
3,1,0,0,1,0,-0.6252360851754434,0.9415352709292913,0.3588074021068389,0.8975908219359078,-1.1336375081361652,1
1,1,0,0,0,0,-1.6602445246711253,0.10287368818971572,-0.642621341129365,0.3193180325326599,0.6227913775046714,1
1,1,0,1,0,0,-1.1658356799373282,1.2001463742451808,-1.1657537737972912,0.8632680696601802,0.34253970396001426,1
1,1,1,1,1,0,1.2885211317308871,1.1517017571216088,-1.0418700816234707,0.758197720528316,0.6050183281250725,0
2,1,0,1,0,1,-0.01555893079419386,-0.27851833687642724,1.0326692768124803,-1.2256990433614838,1.0704395831061704,0
1,1,0,0,1,0,1.3713198658594636,0.2935697007227872,-1.0418700816234707,1.013415058779526,-1.7032817952913293,0
1,0,0,1,1,0,-0.4380910315893016,0.8845107981039717,-0.35035696214482037,0.8802331773680744,-1.1507018434124558,1
1,1,0,0,1,0,0.3980323352364704,1.5390252317081918,-1.3822493984062891,-0.002259346872733242,-1.0003372292143817,1
1,1,0,0,0,0,-1.1943119601315115,0.9483159483512926,0.6562350590735548,-1.2256990433614838,-1.499035313569947,1
2,1,1,1,0,1,-0.9987938985710406,2.581921851119645,1.0326692768124803,-1.2256990433614838,0.2893547584099983,0
1,1,1,1,0,1,-0.34675386730850016,2.1051818197869663,-0.6961135218841455,0.5991391511833397,-1.0776736177443687,0
1,0,0,0,1,0,-0.9987938985710406,-0.18317033060989152,-0.35035696214482037,-0.28602580203072175,1.4246439829035935,0
1,1,1,1,0,0,0.09828932863259893,2.2958778323200377,1.0326692768124803,0.9835123426428323,-0.9966262426611587,0
2,1,0,1,0,1,0.005140752737950283,0.2935697007227872,-1.0418700816234707,1.068525968966032,-0.9823371842642393,0
2,0,0,1,0,0,0.9573261952165808,0.38891770698932293,-0.004600402405495207,-1.2256990433614838,0.22556755457557842,1
2,1,1,0,0,0,-0.8538961138460316,0.7703097320554659,0.6869127170731552,-1.2256990433614838,-0.9411910879643226,0
2,1,0,0,0,0,0.4028819317017609,0.014700302947055544,-1.7073661675029688,-1.2256990433614838,-0.8664355153775493,1
2,1,1,1,0,0,0.5640322081058421,5.060970014049574,-1.387626641362796,0.7949478902050023,-1.1418774416053048,0
1,0,0,1,1,0,2.0528446346906706,0.30354821223918405,1.0447308323300795,0.684576432146107,-0.8310343250675744,1
1,0,0,0,1,0,0.2529389953380288,-0.6980273662827174,0.34115615733383,0.251800581110481,-1.1531420315287881,1
2,1,1,1,0,0,0.25353695512367996,-0.46921434940949874,1.0326692768124803,-1.2256990433614838,1.4733935685689101,0
1,0,1,1,0,0,-0.470951968501365,0.007525681923179976,0.6869127170731552,-1.2256990433614838,0.33457541943502067,0
1,0,0,0,0,1,0.5901209068903817,0.7163886845370698,-1.1169825212961966,0.946031204016266,0.8975681321735417,1
1,0,0,1,0,0,-0.9610597528897022,1.324868905888334,-1.387626641362796,-1.2256990433614838,-0.6207291160713468,1
2,1,0,1,0,1,-0.8435462720799596,0.19822169445625146,-1.0418700816234707,-1.2256990433614838,0.5940811830216222,0
2,1,1,1,0,0,-0.6675989620567343,-0.9459543807421774,-0.6961135218841455,-1.2256990433614838,0.7325946484901945,0
1,1,0,0,1,0,-0.3787289031654258,-0.18949903799747758,-1.5213393589152058,0.29525494915609846,1.514176507279074,1
1,0,0,1,0,0,0.6261312587022746,-0.5645623556760345,-1.387626641362796,-1.2256990433614838,-1.0174901075867215,0
2,1,0,1,0,0,-0.35710370907457223,-0.46921434940949874,1.7241823962911307,-1.2256990433614838,-1.2944507896799167,0
2,0,0,1,1,0,-0.06730813962455422,-0.46921434940949874,1.3784258365518056,0.5813103528675848,0.7150592228582763,0
1,1,1,0,0,0,0.3259858474861845,-0.5645623556760345,1.0326692768124803,-0.024245332460752,-1.1708507910035977,0
2,0,1,1,0,1,-2.1476263346050404,-0.27851833687642724,0.34115615733383,-0.09677618753214219,-0.7506336783069046,0
2,1,1,1,0,0,0.23283727159153586,1.1517017571216088,1.0326692768124803,0.0494774641886019,1.2535847730263885,0
1,1,0,0,0,0,-1.1732151732301352,2.051903482233357,0.2699687184998666,-0.5215143769587567,-0.41246118939095544,1
2,0,1,0,0,0,0.28213679025754723,0.19159940237805978,0.3651703031581686,-1.2256990433614838,0.5886191383847911,1
1,0,1,0,0,0,1.3609700240933915,2.9633138761857882,0.6869127170731552,0.3300983678468298,0.5402587790534744,0
3,1,1,1,0,0,0.2646332504203381,1.0289912422813074,0.7690903899119844,0.49616270795944395,-0.48847146718331313,1
1,1,0,1,0,0,0.543332524573698,0.4842657132558587,0.34115615733383,0.35878894815534806,0.8939246679067739,0
2,1,1,0,0,0,-1.1540415250621217,-1.6133904246079276,-1.733383201102121,0.39121818937406694,-1.0664855616650157,0
1,1,1,0,0,0,0.30528616395404035,-0.8506063744756417,1.0326692768124803,1.041213726370367,-1.45760899897913,0
1,1,0,0,0,1,-0.03601050479430319,-0.4886654027095328,0.270621601492924,-0.23464234968975953,-1.5146139380233647,1
2,1,0,1,0,0,1.3092208152630311,0.38891770698932293,-1.387626641362796,-1.2256990433614838,-1.3618535111317618,0
1,0,1,1,0,1,0.13968869569688722,-0.373866343142963,-1.387626641362796,0.6178196339881761,1.2095037312224795,0
1,1,1,0,0,0,-0.2621124056657378,-1.0784519477368388,-0.8744438522275889,-1.2256990433614838,1.465393810678549,1
1,0,0,0,0,0,0.3093462009742116,1.2497262063340906,-0.07569280938316497,-1.2256990433614838,-0.17338452648927732,1
1,1,1,0,1,0,-0.911970097583066,1.972652325005841,-1.2587066450422513,0.47299697167667476,0.1581566753683417,1
2,1,1,0,0,1,0.46053379044512144,-0.46921434940949874,1.3784258365518056,-1.2256990433614838,-0.5669332848204653,0
2,1,0,1,0,0,0.046540119802238565,-0.18317033060989152,0.34115615733383,0.5227609709029917,-1.7097971343537504,0
2,1,1,1,0,0,0.10863917039867099,-0.5645623556760345,1.3784258365518056,-1.2256990433614838,-0.27702608323883615,0
1,1,1,0,0,1,-1.930279657517527,-0.46921434940949874,-0.004600402405495207,-0.007607994907479659,1.0182876585181315,0
1,1,0,0,1,0,-1.0136462097737597,0.2907905532182588,1.7141044878187948,0.8444128565990529,-0.6380879566805495,1
2,1,1,0,1,0,-0.3674535508406443,-0.5645623556760345,-0.6961135218841455,0.9805588534134768,1.2441370966821776,0
1,1,1,0,0,1,0.03619027803616649,-0.6599103619425702,-1.0418700816234707,-1.2256990433614838,-0.8369573130247584,1
2,1,0,0,0,0,-0.37780339260671636,-0.46921434940949874,-0.004600402405495207,-1.2256990433614838,1.4859074709346516,0
1,0,0,0,0,0,0.08339320523824634,1.6495737505106385,0.7829306027878421,0.9119315270788212,1.5166152557978898,1
2,0,0,1,0,1,-0.07765798139062628,-0.373866343142963,-1.0418700816234707,-1.2256990433614838,-0.5586351389417377,0
2,1,1,0,0,0,0.0672398033343827,-0.18317033060989152,-1.0418700816234707,-1.2256990433614838,-1.6073468617564135,0
1,1,0,1,0,1,-0.6586333774515385,-0.42573092893251424,-0.35035696214482037,-0.1928394473654703,0.6681550464437696,1
2,1,1,1,1,0,1.5783167011809052,0.19822169445625146,1.3784258365518056,0.9819315816123823,1.1624171480336236,0
1,1,0,1,0,0,0.13968869569688722,0.8656577383220017,1.7241823962911307,-1.2256990433614838,0.6966816892178367,1
1,1,1,0,0,1,2.0647592641862924,2.9633138761857882,-0.004600402405495207,-1.2256990433614838,-1.728408364703555,0
1,1,0,0,0,0,-1.4479032545074162,0.6530708002728813,-1.1494801485631245,-1.2256990433614838,-0.4059309555715234,1
